#logging stats for session scenario_20220404_075635_215
#[Histogram log format version 1.0]
#[StartTime: 1649058995.908 (seconds since epoch), Mon Apr 04 07:56:35 GMT 2022]
#[TimeUnit: NANOSECONDS]
#Tag,Interval_Start,Interval_Length,count,min,p25,p50,p75,p90,p95,p98,p99,p999,p9999,max
Tag=cbaworkload_default_001.execute,370.041,9.997,11983,4900,5503,5703,5703,5703,5803,5803,5803,5803,5803,3454975
Tag=cbaworkload_default_001.result,370.042,9.998,12009,168064,228607,237311,243199,246527,247295,247679,247807,247935,248063,58327039
Tag=cbaworkload_default_001.result-success,370.044,9.998,12011,226432,265215,271103,276223,279039,279807,280319,280575,280831,280831,58327039
Tag=cbaworkload_default_001.tries,370.046,9.999,12015,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,370.047,9.998,12015,358656,460031,486399,500223,507647,510207,511743,512511,512767,512767,58818559
Tag=cbaworkload_default_001.phases.servicetime,370.049,9.999,12019,260096,309247,317183,323327,326399,327423,327935,327935,328191,328191,58392575
Tag=cbaworkload_default_000.block2--insert-rampup--success,380.005,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,380.006,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,380.007,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,380.007,9.998,9100,1008640,1014271,1016319,1018367,1019903,1019903,1020415,1020415,1020415,1020415,18497535
Tag=cbaworkload_default_000.retry-delay,380.014,9.993,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,380.015,9.992,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,380.015,9.993,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,380.016,9.992,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,380.016,9.993,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,380.017,9.994,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,380.018,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,380.019,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,380.019,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,380.02,10.001,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,380.021,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,380.022,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,380.022,10.005,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,380.023,10.007,12019,246784,287231,299007,307199,311807,312831,313599,313855,315135,315135,106758143
Tag=cbaworkload_default_001.block2--insert-rampup--error,380.026,10.006,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,380.027,10.005,12013,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,380.027,10.005,9100,1012736,1025535,1031679,1035263,1038335,1039359,1040383,1040895,1040895,1040895,13983743
Tag=cbaworkload_default_001.retry-delay,380.031,10.004,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,380.031,10.004,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,380.031,10.005,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,380.032,10.004,12006,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,380.032,10.004,12006,100,200,200,200,200,200,200,200,200,200,67135
Tag=cbaworkload_default_001.strides.servicetime,380.033,10.004,12005,371712,697855,897023,1007103,1103871,1124351,1153023,1157119,1176575,1196031,674758655
Tag=cbaworkload_default_001.bind,380.036,10.003,12018,19696,23615,24207,24415,24607,24703,24815,24815,24815,24815,4923391
Tag=cbaworkload_default_001.execute,380.038,10.003,12018,4300,5703,5903,6003,6103,6103,6103,6103,6103,6103,8798207
Tag=cbaworkload_default_001.result,380.04,10.002,11996,174336,256639,270335,279295,285439,286463,287487,287487,287487,287487,106692607
Tag=cbaworkload_default_001.result-success,380.042,10.003,11994,246784,286719,298751,306943,311551,312319,313599,313855,313855,313855,106758143
Tag=cbaworkload_default_001.tries,380.045,10.002,11990,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,380.045,10.002,11990,431872,518655,552447,584703,598527,602623,605183,605183,605183,605183,107282431
Tag=cbaworkload_default_001.phases.servicetime,380.048,10.002,11986,284416,333055,348415,359935,364543,366335,366591,367103,367359,367359,106889215
Tag=cbaworkload_default_000.block2--insert-rampup--success,390.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,390.004,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,390.004,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,390.005,9.997,9160,1007616,1013247,1016319,1017855,1019391,1019903,1019903,1019903,1019903,1019903,11853823
Tag=cbaworkload_default_000.retry-delay,390.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,390.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,390.008,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,390.008,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,390.009,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,390.011,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,390.014,9.993,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,390.016,9.992,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,390.018,9.990,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,390.021,9.988,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,390.023,9.986,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,390.024,9.986,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,390.027,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,390.03,9.981,11983,258944,281087,290303,295935,299519,300287,300799,300799,300799,300799,118030335
Tag=cbaworkload_default_001.block2--insert-rampup--error,390.032,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,390.032,9.981,11987,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,390.032,9.981,9115,1010688,1023487,1033727,1046015,1051647,1054719,1056767,1056767,1056767,1056767,27869183
Tag=cbaworkload_default_001.retry-delay,390.035,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,390.035,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,390.036,9.980,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,390.036,9.981,11991,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,390.036,9.981,11991,100,200,200,200,200,200,200,200,200,200,53823
Tag=cbaworkload_default_001.strides.servicetime,390.037,9.980,11992,354816,583679,752127,897535,1005055,1047551,1057791,1058815,1059839,1059839,659554303
Tag=cbaworkload_default_001.bind,390.039,9.981,11977,22592,23807,24111,24415,24607,24607,24607,24607,24607,24607,4866047
Tag=cbaworkload_default_001.execute,390.041,9.981,11977,5100,5703,5803,5903,6003,6003,6003,6003,6003,6003,876031
Tag=cbaworkload_default_001.result,390.042,9.981,11998,182656,249215,261119,266495,269823,271359,272127,272127,272127,272127,118030335
Tag=cbaworkload_default_001.result-success,390.045,9.980,12001,236800,280831,289791,295423,299007,299519,299775,300287,300543,300543,118030335
Tag=cbaworkload_default_001.tries,390.047,9.980,12003,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,390.047,9.980,12003,355328,499455,525823,550911,559103,561663,563199,564735,564735,564735,168689663
Tag=cbaworkload_default_001.phases.servicetime,390.05,9.980,12007,273664,328447,339455,343807,347391,348415,349183,349183,349183,349439,118161407
Tag=cbaworkload_default_000.block2--insert-rampup--success,400.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,400.002,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,400.002,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,400.002,10.003,9250,1008128,1013759,1015807,1017855,1019391,1019903,1019903,1020415,1020415,1020415,4300799
Tag=cbaworkload_default_000.retry-delay,400.005,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,400.005,10.004,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,400.005,10.004,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,400.006,10.004,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,400.006,10.004,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,400.007,10.006,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,400.007,10.009,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,400.008,10.011,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,400.008,10.013,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,400.009,10.014,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,400.009,10.017,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,400.01,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,400.01,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,400.011,10.021,12013,236800,266751,273407,280575,283391,284927,285183,285183,285439,285439,64258047
Tag=cbaworkload_default_001.block2--insert-rampup--error,400.013,10.021,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,400.013,10.022,12009,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,400.013,10.022,9252,1009152,1029631,1041407,1052671,1057791,1058815,1059839,1059839,1059839,1059839,9338879
Tag=cbaworkload_default_001.retry-delay,400.016,10.021,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,400.016,10.022,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,400.016,10.022,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,400.017,10.021,12005,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,400.017,10.022,12005,200,200,200,200,200,200,200,200,200,200,58911
Tag=cbaworkload_default_001.strides.servicetime,400.017,10.022,12004,389120,827391,1005055,1167359,1282047,1305599,1313791,1321983,1344511,1356799,637009919
Tag=cbaworkload_default_001.bind,400.02,10.022,12026,22992,23711,23903,24111,24207,24207,24207,24207,24207,24207,4440063
Tag=cbaworkload_default_001.execute,400.022,10.021,12026,5000,5603,5703,5803,5803,5803,5803,5803,5803,5803,575999
Tag=cbaworkload_default_001.result,400.023,10.021,11998,11096,236415,245375,251007,254719,255999,256767,256895,257023,257023,64258047
Tag=cbaworkload_default_001.result-success,400.025,10.022,11995,238592,266751,273407,280575,283647,285183,285439,285439,285695,285695,64258047
Tag=cbaworkload_default_001.tries,400.027,10.022,11993,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,400.027,10.022,11993,385536,460031,485631,508671,518143,519679,523775,524031,524287,524287,65077247
Tag=cbaworkload_default_001.phases.servicetime,400.03,10.022,11989,276224,310271,320255,326399,329215,329727,330239,330239,330239,330239,64356351
Tag=cbaworkload_default_000.block2--insert-rampup--success,410.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,410.004,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,410.005,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,410.005,9.997,9210,1006080,1012735,1017343,1021951,1025023,1025535,1025535,1026047,1026047,1026047,4126719
Tag=cbaworkload_default_000.retry-delay,410.008,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,410.009,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,410.009,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,410.01,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,410.01,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,410.013,9.993,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,410.016,9.991,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,410.019,9.988,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,410.021,9.987,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,410.023,9.985,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,410.026,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,410.026,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,410.029,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,410.032,9.978,11987,236160,264703,274687,278783,280831,281855,283135,283391,283647,283647,84082687
Tag=cbaworkload_default_001.block2--insert-rampup--error,410.034,9.978,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,410.035,9.978,11990,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,410.035,9.978,9174,1010176,1031679,1041407,1050623,1055743,1057791,1057791,1057791,1057791,1057791,3969023
Tag=cbaworkload_default_001.retry-delay,410.037,9.978,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,410.038,9.977,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,410.038,9.978,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,410.038,9.978,11994,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,410.039,9.977,11994,100,200,200,200,200,200,200,200,200,200,40511
Tag=cbaworkload_default_001.strides.servicetime,410.039,9.978,11994,336128,610303,772607,1048063,1106943,1128447,1137663,1138687,1142783,1142783,664797183
Tag=cbaworkload_default_001.bind,410.042,9.977,11973,22192,23103,23407,23615,23807,23807,23807,23807,23903,23903,230911
Tag=cbaworkload_default_001.execute,410.043,9.978,11973,5200,5503,5603,5703,5703,5703,5703,5703,5703,5703,4153343
Tag=cbaworkload_default_001.result,410.044,9.978,12001,199040,232447,238719,246911,250495,251263,251519,251647,251903,251903,84082687
Tag=cbaworkload_default_001.result-success,410.047,9.977,12004,236160,264703,274687,278527,280575,281343,282111,282623,283135,283391,84082687
Tag=cbaworkload_default_001.tries,410.049,9.977,12005,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,410.049,9.977,12007,381696,460031,485631,508415,514303,517375,517631,517631,518143,518399,84410367
Tag=cbaworkload_default_001.phases.servicetime,410.052,9.977,12009,272896,309503,318719,325375,329471,330239,330239,330239,330239,330239,84148223
Tag=cbaworkload_default_000.block2--insert-rampup--success,420.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,420.001,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,420.002,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,420.002,10.003,9243,1009152,1016319,1020415,1024511,1026559,1027071,1027583,1027583,1027583,1027583,4130815
Tag=cbaworkload_default_000.retry-delay,420.004,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,420.005,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,420.005,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,420.006,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,420.006,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,420.006,10.005,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,420.007,10.006,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,420.007,10.009,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,420.008,10.010,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,420.008,10.012,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,420.009,10.014,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,420.009,10.014,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,420.01,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,420.01,10.019,12023,229888,257919,264703,269823,272383,273151,273407,273919,273919,273919,78905343
Tag=cbaworkload_default_001.block2--insert-rampup--error,420.012,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,420.013,10.019,12022,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,420.013,10.019,9252,1010176,1031167,1044479,1059839,1060863,1061887,1061887,1061887,1061887,1061887,4171775
Tag=cbaworkload_default_001.retry-delay,420.015,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,420.015,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,420.016,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,420.016,10.019,12018,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,420.016,10.019,12018,200,200,200,200,200,200,200,200,200,200,59807
Tag=cbaworkload_default_001.strides.servicetime,420.017,10.019,12018,439552,1034751,1174527,1287167,1357823,1398783,1424383,1427455,1439743,1439743,884473855
Tag=cbaworkload_default_001.bind,420.019,10.020,12022,22288,23007,23215,23311,23407,23407,23407,23407,23407,23407,4202495
Tag=cbaworkload_default_001.execute,420.021,10.019,12024,4900,5403,5503,5603,5603,5603,5603,5603,5603,5603,159743
Tag=cbaworkload_default_001.result,420.022,10.019,12011,173696,223359,231167,236415,240255,241023,241663,241791,241919,241919,78905343
Tag=cbaworkload_default_001.result-success,420.024,10.019,12008,229888,259327,264703,270079,272383,273407,273407,273919,273919,273919,78905343
Tag=cbaworkload_default_001.tries,420.026,10.020,12007,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,420.026,10.020,12005,352768,449791,471295,488191,495103,496383,498175,498431,498431,499199,79822847
Tag=cbaworkload_default_001.phases.servicetime,420.029,10.020,12003,276480,300031,309247,314111,317439,318463,318719,318719,318719,318719,79036415
Tag=cbaworkload_default_000.block2--insert-rampup--success,430.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,430.004,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,430.004,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,430.005,9.998,9226,1009152,1012735,1015295,1017855,1019903,1020415,1020927,1021439,1021439,1021439,4403199
Tag=cbaworkload_default_000.retry-delay,430.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,430.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,430.008,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,430.008,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,430.008,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,430.011,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,430.013,9.995,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,430.016,9.992,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,430.018,9.991,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,430.02,9.989,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,430.023,9.987,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,430.023,9.987,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,430.026,9.985,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,430.029,9.983,11979,234368,266239,275711,280063,283903,284671,285183,285183,285183,285183,77332479
Tag=cbaworkload_default_001.block2--insert-rampup--error,430.031,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,430.032,9.982,11980,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,430.032,9.983,9202,1006592,1029631,1042943,1058815,1060863,1060863,1061887,1061887,1061887,1061887,4317183
Tag=cbaworkload_default_001.retry-delay,430.034,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,430.034,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,430.035,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,430.035,9.983,11985,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,430.035,9.983,11985,100,200,200,200,200,200,200,200,200,200,51103
Tag=cbaworkload_default_001.strides.servicetime,430.036,9.983,11985,325888,610303,754175,982527,1095679,1116159,1157119,1162239,1164287,1164287,696254463
Tag=cbaworkload_default_001.bind,430.039,9.983,11980,22592,23215,23615,23807,23903,23903,23903,23903,23903,23903,4317183
Tag=cbaworkload_default_001.execute,430.04,9.983,11979,5100,5603,5703,5703,5803,5803,5803,5803,5803,5803,294143
Tag=cbaworkload_default_001.result,430.041,9.983,11991,196096,233215,244735,250623,254847,255359,255615,255615,255871,255871,77332479
Tag=cbaworkload_default_001.result-success,430.043,9.984,11995,234368,266239,275711,280063,283903,284671,284927,285183,285183,285183,77332479
Tag=cbaworkload_default_001.tries,430.046,9.983,11995,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,430.046,9.983,11995,414208,465663,495359,512511,521471,524031,526335,526847,526847,526847,78118911
